region,year,quarter,year_quarter,dataset,data_type,x_year_quarter,target_year_quarter,current_living_price_risk_score,actual_living_price_risk_score,actual_delta_living_price_risk_score,pressure_index,forecast_living_price_risk_score_default,forecast_delta_default,actual_rank,actual_percentile,forecast_rank,forecast_percentile,display_quarter,target_living_price_risk_score,x_quarter,target_quarter
제주특별자치도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,28.69127516778524,28.69127516778524,,,,,16.0,0.1176470588235294,,,2025Q1,28.69127516778524,,
충청남도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,29.25055928411633,29.25055928411633,,,,,15.0,0.1764705882352941,,,2025Q1,29.25055928411633,,
충청북도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,32.662192393736014,32.662192393736014,,,,,9.0,0.5294117647058824,,,2025Q1,32.662192393736014,,
강원특별자치도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,31.879194630872487,45.581655480984345,13.70246085011186,-27.694361353495133,23.570886224823948,-8.308308406048539,1.0,1.0,6.0,0.7058823529411765,2025Q1,,2024Q4,2025Q1
경기도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,32.15883668903803,38.87024608501119,6.711409395973156,-28.57131176882565,23.587443158390336,-8.571393530647697,4.0,0.8235294117647058,5.0,0.7647058823529411,2025Q1,,2024Q4,2025Q1
경상남도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,22.98657718120805,26.95749440715884,3.9709172259507888,-24.024565526539583,15.779207523246177,-7.207369657961875,17.0,0.0588235294117647,13.0,0.2941176470588235,2025Q1,,2024Q4,2025Q1
경상북도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,25.838926174496645,31.04026845637584,5.201342281879196,-25.14410314739353,18.29569523027859,-7.543230944218056,14.0,0.2352941176470588,12.0,0.3529411764705882,2025Q1,,2024Q4,2025Q1
광주광역시,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,20.973154362416107,31.26398210290828,10.290827740492173,-24.372866909786723,13.66129428948009,-7.3118600729360175,12.0,0.3529411764705882,16.0,0.1176470588235294,2025Q1,,2024Q4,2025Q1
대구광역시,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,26.789709172259503,31.319910514541387,4.5302013422818845,-26.86490001410714,18.73023916802736,-8.059470004232143,11.0,0.4117647058823529,11.0,0.4117647058823529,2025Q1,,2024Q4,2025Q1
대전광역시,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,28.635346756152128,35.682326621923934,7.046979865771807,-26.876420134316646,20.57242071585713,-8.062926040294993,7.0,0.6470588235294118,9.0,0.5294117647058824,2025Q1,,2024Q4,2025Q1
부산광역시,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,35.79418344519016,35.57046979865772,-0.2237136465324383,-29.068854994840382,27.07352694673804,-8.720656498452115,8.0,0.5882352941176471,2.0,0.9411764705882352,2025Q1,,2024Q4,2025Q1
서울특별시,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,22.98657718120805,31.37583892617449,8.38926174496644,-24.302035643876327,15.695966488045157,-7.290610693162897,10.0,0.4705882352941176,14.0,0.2352941176470588,2025Q1,,2024Q4,2025Q1
세종특별자치시,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,29.19463087248322,36.40939597315437,7.214765100671148,-28.2768621861336,20.71157221664314,-8.483058655840079,6.0,0.7058823529411765,7.0,0.6470588235294118,2025Q1,,2024Q4,2025Q1
울산광역시,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,27.069351230425056,31.20805369127517,4.138702460850112,-25.71871946113341,19.353735392085035,-7.715615838340021,13.0,0.2941176470588235,10.0,0.4705882352941176,2025Q1,,2024Q4,2025Q1
인천광역시,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,35.62639821029082,39.59731543624161,3.970917225950785,-29.19343404455312,26.86836799692489,-8.758030213365934,3.0,0.8823529411764706,3.0,0.8823529411764706,2025Q1,,2024Q4,2025Q1
전라남도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,34.395973154362416,37.41610738255034,3.0201342281879207,-28.993624076193303,25.697885931504423,-8.698087222857993,5.0,0.7647058823529411,4.0,0.8235294117647058,2025Q1,,2024Q4,2025Q1
전북특별자치도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,40.38031319910514,45.525727069351234,5.145413870246095,-31.92391064374262,30.803140005982357,-9.577173193122784,2.0,0.9411764705882352,1.0,1.0,2025Q1,,2024Q4,2025Q1
제주특별자치도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,28.020134228187924,28.69127516778524,0.6711409395973149,-24.42218409017824,20.69347900113445,-7.326655227053472,16.0,0.1176470588235294,8.0,0.5882352941176471,2025Q1,,2024Q4,2025Q1
충청남도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,19.854586129753915,29.25055928411633,9.395973154362416,-22.547353158637502,13.090380182162663,-6.76420594759125,15.0,0.1764705882352941,17.0,0.0588235294117647,2025Q1,,2024Q4,2025Q1
충청북도,2025,1,2025Q1,test,backtest_pred,2024Q4,2025Q1,20.80536912751678,32.662192393736014,11.856823266219234,-23.563029994396423,13.736460129197852,-7.068908998318927,9.0,0.5294117647058824,15.0,0.1764705882352941,2025Q1,,2024Q4,2025Q1
강원특별자치도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,30.145413870246088,30.145413870246088,,,,,16.0,0.1176470588235294,,,2025Q2,30.145413870246088,,
경기도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,36.0738255033557,36.0738255033557,,,,,10.0,0.4705882352941176,,,2025Q2,36.0738255033557,,
경상남도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,39.09395973154363,39.09395973154363,,,,,5.0,0.7647058823529411,,,2025Q2,39.09395973154363,,
경상북도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,40.43624161073826,40.43624161073826,,,,,4.0,0.8235294117647058,,,2025Q2,40.43624161073826,,
광주광역시,2025,2,2025Q2,test,actual,2025Q2,2025Q2,26.34228187919463,26.34228187919463,,,,,17.0,0.0588235294117647,,,2025Q2,26.34228187919463,,
대구광역시,2025,2,2025Q2,test,actual,2025Q2,2025Q2,51.45413870246085,51.45413870246085,,,,,1.0,1.0,,,2025Q2,51.45413870246085,,
대전광역시,2025,2,2025Q2,test,actual,2025Q2,2025Q2,34.78747203579419,34.78747203579419,,,,,11.0,0.4117647058823529,,,2025Q2,34.78747203579419,,
부산광역시,2025,2,2025Q2,test,actual,2025Q2,2025Q2,37.639821029082775,37.639821029082775,,,,,7.0,0.6470588235294118,,,2025Q2,37.639821029082775,,
서울특별시,2025,2,2025Q2,test,actual,2025Q2,2025Q2,31.599552572706937,31.599552572706937,,,,,14.0,0.2352941176470588,,,2025Q2,31.599552572706937,,
세종특별자치시,2025,2,2025Q2,test,actual,2025Q2,2025Q2,36.577181208053695,36.577181208053695,,,,,8.0,0.5882352941176471,,,2025Q2,36.577181208053695,,
울산광역시,2025,2,2025Q2,test,actual,2025Q2,2025Q2,37.80760626398211,37.80760626398211,,,,,6.0,0.7058823529411765,,,2025Q2,37.80760626398211,,
인천광역시,2025,2,2025Q2,test,actual,2025Q2,2025Q2,31.65548098434004,31.65548098434004,,,,,13.0,0.2941176470588235,,,2025Q2,31.65548098434004,,
전라남도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,36.52125279642058,36.52125279642058,,,,,9.0,0.5294117647058824,,,2025Q2,36.52125279642058,,
전북특별자치도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,47.203579418344525,47.203579418344525,,,,,2.0,0.9411764705882352,,,2025Q2,47.203579418344525,,
제주특별자치도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,34.395973154362416,34.395973154362416,,,,,12.0,0.3529411764705882,,,2025Q2,34.395973154362416,,
충청남도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,42.00223713646532,42.00223713646532,,,,,3.0,0.8823529411764706,,,2025Q2,42.00223713646532,,
충청북도,2025,2,2025Q2,test,actual,2025Q2,2025Q2,30.984340044742726,30.984340044742726,,,,,15.0,0.1764705882352941,,,2025Q2,30.984340044742726,,
강원특별자치도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,45.581655480984345,30.145413870246088,-15.436241610738255,-30.30318182968935,36.49070093207754,-9.0909545489068,16.0,0.1176470588235294,1.0,1.0,2025Q2,,2025Q1,2025Q2
경기도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,38.87024608501119,36.0738255033557,-2.796420581655489,-28.21818569176864,30.4047903774806,-8.465455707530591,10.0,0.4705882352941176,4.0,0.8235294117647058,2025Q2,,2025Q1,2025Q2
경상남도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,26.95749440715884,39.09395973154363,12.136465324384789,-23.262394569017317,19.978776036453645,-6.978718370705195,5.0,0.7647058823529411,17.0,0.0588235294117647,2025Q2,,2025Q1,2025Q2
경상북도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,31.04026845637584,40.43624161073826,9.395973154362416,-25.25550114543272,23.463618112746023,-7.576650343629815,4.0,0.8235294117647058,14.0,0.2352941176470588,2025Q2,,2025Q1,2025Q2
광주광역시,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,31.26398210290828,26.34228187919463,-4.92170022371365,-24.92463377546781,23.78659197026793,-7.477390132640345,17.0,0.0588235294117647,12.0,0.3529411764705882,2025Q2,,2025Q1,2025Q2
대구광역시,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,31.319910514541387,51.45413870246085,20.134228187919465,-25.19117766077277,23.76255721630956,-7.557353298231828,1.0,1.0,13.0,0.2941176470588235,2025Q2,,2025Q1,2025Q2
대전광역시,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,35.682326621923934,34.78747203579419,-0.8948545861297461,-25.896682279707544,27.91332193801167,-7.769004683912264,11.0,0.4117647058823529,6.0,0.7058823529411765,2025Q2,,2025Q1,2025Q2
부산광역시,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,35.57046979865772,37.639821029082775,2.069351230425056,-26.3978298236143,27.65112085157343,-7.919348947084288,7.0,0.6470588235294118,8.0,0.5882352941176471,2025Q2,,2025Q1,2025Q2
서울특별시,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,31.37583892617449,31.599552572706937,0.2237136465324454,-25.02408445490749,23.86861358970224,-7.507225336472249,14.0,0.2352941176470588,11.0,0.4117647058823529,2025Q2,,2025Q1,2025Q2
세종특별자치시,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,36.40939597315437,36.577181208053695,0.1677852348993269,-28.815751447875517,27.764670538791712,-8.644725434362655,8.0,0.5882352941176471,7.0,0.6470588235294118,2025Q2,,2025Q1,2025Q2
울산광역시,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,31.20805369127517,37.80760626398211,6.599552572706941,-24.37699864220339,23.89495409861415,-7.313099592661018,6.0,0.7058823529411765,10.0,0.4705882352941176,2025Q2,,2025Q1,2025Q2
인천광역시,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,39.59731543624161,31.65548098434004,-7.941834451901567,-28.39306444237566,31.07939610352891,-8.517919332712697,13.0,0.2941176470588235,3.0,0.8823529411764706,2025Q2,,2025Q1,2025Q2
전라남도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,37.41610738255034,36.52125279642058,-0.8948545861297532,-27.78515063575013,29.08056219182529,-8.335545190725043,9.0,0.5294117647058824,5.0,0.7647058823529411,2025Q2,,2025Q1,2025Q2
전북특별자치도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,45.525727069351234,47.203579418344525,1.6778523489932908,-31.17288712563619,36.17386093166038,-9.351866137690855,2.0,0.9411764705882352,2.0,0.9411764705882352,2025Q2,,2025Q1,2025Q2
제주특별자치도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,28.69127516778524,34.395973154362416,5.704697986577177,-22.86221251444537,21.832611413451627,-6.858663754333612,12.0,0.3529411764705882,16.0,0.1176470588235294,2025Q2,,2025Q1,2025Q2
충청남도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,29.25055928411633,42.00223713646532,12.751677852348989,-24.128043917862456,22.012146108757594,-7.238413175358737,3.0,0.8823529411764706,15.0,0.1764705882352941,2025Q2,,2025Q1,2025Q2
충청북도,2025,2,2025Q2,test,backtest_pred,2025Q1,2025Q2,32.662192393736014,30.984340044742726,-1.6778523489932873,-25.85157553415165,24.90671973349052,-7.755472660245495,15.0,0.1764705882352941,9.0,0.5294117647058824,2025Q2,,2025Q1,2025Q2
강원특별자치도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,28.859060402684563,28.859060402684563,,,,,17.0,0.0588235294117647,,,2025Q3,28.859060402684563,,
경기도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,44.40715883668904,44.40715883668904,,,,,10.0,0.4705882352941176,,,2025Q3,44.40715883668904,,
경상남도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,53.13199105145414,53.13199105145414,,,,,3.0,0.8823529411764706,,,2025Q3,53.13199105145414,,
경상북도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,51.90156599552572,51.90156599552572,,,,,5.0,0.7647058823529411,,,2025Q3,51.90156599552572,,
광주광역시,2025,3,2025Q3,test,actual,2025Q3,2025Q3,40.93959731543624,40.93959731543624,,,,,13.0,0.2941176470588235,,,2025Q3,40.93959731543624,,
대구광역시,2025,3,2025Q3,test,actual,2025Q3,2025Q3,47.59507829977628,47.59507829977628,,,,,6.0,0.7058823529411765,,,2025Q3,47.59507829977628,,
대전광역시,2025,3,2025Q3,test,actual,2025Q3,2025Q3,45.3579418344519,45.3579418344519,,,,,9.0,0.5294117647058824,,,2025Q3,45.3579418344519,,
부산광역시,2025,3,2025Q3,test,actual,2025Q3,2025Q3,54.30648769574944,54.30648769574944,,,,,2.0,0.9411764705882352,,,2025Q3,54.30648769574944,,
서울특별시,2025,3,2025Q3,test,actual,2025Q3,2025Q3,35.458612975391496,35.458612975391496,,,,,15.0,0.1764705882352941,,,2025Q3,35.458612975391496,,
세종특별자치시,2025,3,2025Q3,test,actual,2025Q3,2025Q3,42.50559284116331,42.50559284116331,,,,,11.0,0.4117647058823529,,,2025Q3,42.50559284116331,,
울산광역시,2025,3,2025Q3,test,actual,2025Q3,2025Q3,52.57270693512305,52.57270693512305,,,,,4.0,0.8235294117647058,,,2025Q3,52.57270693512305,,
인천광역시,2025,3,2025Q3,test,actual,2025Q3,2025Q3,38.92617449664429,38.92617449664429,,,,,14.0,0.2352941176470588,,,2025Q3,38.92617449664429,,
전라남도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,41.61073825503356,41.61073825503356,,,,,12.0,0.3529411764705882,,,2025Q3,41.61073825503356,,
전북특별자치도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,46.92393736017897,46.92393736017897,,,,,7.0,0.6470588235294118,,,2025Q3,46.92393736017897,,
제주특별자치도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,54.75391498881432,54.75391498881432,,,,,1.0,1.0,,,2025Q3,54.75391498881432,,
충청남도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,45.69351230425056,45.69351230425056,,,,,8.0,0.5882352941176471,,,2025Q3,45.69351230425056,,
충청북도,2025,3,2025Q3,test,actual,2025Q3,2025Q3,31.991051454138702,31.991051454138702,,,,,16.0,0.1176470588235294,,,2025Q3,31.991051454138702,,
강원특별자치도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,30.145413870246088,28.859060402684563,-1.2863534675615256,-19.878463941918035,24.18187468767068,-5.96353918257541,17.0,0.0588235294117647,16.0,0.1176470588235294,2025Q3,,2025Q2,2025Q3
경기도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,36.0738255033557,44.40715883668904,8.333333333333343,-22.454641512405697,29.33743304963399,-6.7363924537217095,10.0,0.4705882352941176,10.0,0.4705882352941176,2025Q3,,2025Q2,2025Q3
경상남도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,39.09395973154363,53.13199105145414,14.038031319910516,-23.09981241364513,32.16401600745009,-6.92994372409354,3.0,0.8823529411764706,5.0,0.7647058823529411,2025Q3,,2025Q2,2025Q3
경상북도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,40.43624161073826,51.90156599552572,11.465324384787465,-23.39455657755874,33.41787463747063,-7.018366973267625,5.0,0.7647058823529411,4.0,0.8235294117647058,2025Q3,,2025Q2,2025Q3
광주광역시,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,26.34228187919463,40.93959731543624,14.597315436241608,-17.646569544831443,21.0483110157452,-5.293970863449431,13.0,0.2941176470588235,17.0,0.0588235294117647,2025Q3,,2025Q2,2025Q3
대구광역시,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,51.45413870246085,47.59507829977628,-3.8590604026845696,-27.242464153921443,43.28139945628442,-8.172739246176434,6.0,0.7058823529411765,1.0,1.0,2025Q3,,2025Q2,2025Q3
대전광역시,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,34.78747203579419,45.3579418344519,10.570469798657712,-21.085561816321285,28.461803490897804,-6.325668544896384,9.0,0.5294117647058824,11.0,0.4117647058823529,2025Q3,,2025Q2,2025Q3
부산광역시,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,37.639821029082775,54.30648769574944,16.666666666666664,-23.56597341932847,30.570029003284237,-7.069792025798542,2.0,0.9411764705882352,7.0,0.6470588235294118,2025Q3,,2025Q2,2025Q3
서울특별시,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,31.599552572706937,35.458612975391496,3.859060402684559,-20.565360320331667,25.42994447660744,-6.169608096099498,15.0,0.1764705882352941,13.0,0.2941176470588235,2025Q3,,2025Q2,2025Q3
세종특별자치시,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,36.577181208053695,42.50559284116331,5.928411633109619,-23.16356722908561,29.62811103932801,-6.949070168725683,11.0,0.4117647058823529,9.0,0.5294117647058824,2025Q3,,2025Q2,2025Q3
울산광역시,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,37.80760626398211,52.57270693512305,14.765100671140942,-21.893086010739804,31.23968046076017,-6.567925803221939,4.0,0.8235294117647058,6.0,0.7058823529411765,2025Q3,,2025Q2,2025Q3
인천광역시,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,31.65548098434004,38.92617449664429,7.270693512304252,-20.78042389815218,25.42135381489439,-6.234127169445653,14.0,0.2352941176470588,14.0,0.2352941176470588,2025Q3,,2025Q2,2025Q3
전라남도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,36.52125279642058,41.61073825503356,5.089485458612977,-22.07771394729369,29.89793861223248,-6.623314184188107,12.0,0.3529411764705882,8.0,0.5882352941176471,2025Q3,,2025Q2,2025Q3
전북특별자치도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,47.203579418344525,46.92393736017897,-0.2796420581655567,-26.22734006953045,39.33537739748539,-7.868202020859137,7.0,0.6470588235294118,2.0,0.9411764705882352,2025Q3,,2025Q2,2025Q3
제주특별자치도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,34.395973154362416,54.75391498881432,20.357941834451907,-20.406748197527364,28.27394869510421,-6.12202445925821,1.0,1.0,12.0,0.3529411764705882,2025Q3,,2025Q2,2025Q3
충청남도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,42.00223713646532,45.69351230425056,3.6912751677852422,-24.135685235603475,34.761531565784274,-7.240705570681044,8.0,0.5882352941176471,3.0,0.8823529411764706,2025Q3,,2025Q2,2025Q3
충청북도,2025,3,2025Q3,test,backtest_pred,2025Q2,2025Q3,30.984340044742726,31.991051454138702,1.006711409395976,-20.52428441516619,24.82705472019287,-6.157285324549857,16.0,0.1176470588235294,15.0,0.1764705882352941,2025Q3,,2025Q2,2025Q3
강원특별자치도,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,28.859060402684563,48.99328859060403,20.13422818791947,-15.194065002521084,24.30084090192824,-4.558219500756323,14.0,0.2352941176470588,17.0,0.0588235294117647,2025Q4,,2025Q3,2025Q4
경기도,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,44.40715883668904,50.95078299776287,6.543624161073829,-21.100936826884094,38.07687778862381,-6.330281048065231,11.0,0.4117647058823529,10.0,0.4705882352941176,2025Q4,,2025Q3,2025Q4
경상남도,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,53.13199105145414,62.1923937360179,9.060402684563757,-24.827238845404096,45.68381939783291,-7.44817165362123,1.0,1.0,3.0,0.8823529411764706,2025Q4,,2025Q3,2025Q4
경상북도,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,51.90156599552572,56.9910514541387,5.089485458612977,-23.59731235616945,44.822372288674885,-7.0791937068508375,4.0,0.8235294117647058,5.0,0.7647058823529411,2025Q4,,2025Q3,2025Q4
광주광역시,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,40.93959731543624,41.05145413870246,0.1118568232662227,-18.797423127195565,35.30037037727757,-5.639226938158672,17.0,0.0588235294117647,13.0,0.2941176470588235,2025Q4,,2025Q3,2025Q4
대구광역시,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,47.59507829977628,53.74720357941834,6.152125279642057,-21.67644341753789,41.09214527451492,-6.502933025261363,9.0,0.5294117647058824,6.0,0.7058823529411765,2025Q4,,2025Q3,2025Q4
대전광역시,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,45.3579418344519,45.52572706935123,0.1677852348993269,-20.52500959249609,39.200438956703074,-6.157502877748826,15.0,0.1764705882352941,9.0,0.5294117647058824,2025Q4,,2025Q3,2025Q4
부산광역시,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,54.30648769574944,54.082774049217,-0.2237136465324383,-25.75683673054992,46.579436676584464,-7.727051019164975,8.0,0.5882352941176471,2.0,0.9411764705882352,2025Q4,,2025Q3,2025Q4
서울특별시,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,35.458612975391496,54.36241610738255,18.90380313199105,-18.058622806690423,30.04102613338437,-5.417586842007125,7.0,0.6470588235294118,15.0,0.1764705882352941,2025Q4,,2025Q3,2025Q4
세종특별자치시,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,42.50559284116331,56.59955257270693,14.09395973154362,-21.69644299989818,35.99665994119386,-6.508932899969452,5.0,0.7647058823529411,11.0,0.4117647058823529,2025Q4,,2025Q3,2025Q4
울산광역시,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,52.57270693512305,50.61521252796421,-1.9574944071588405,-23.96655981097237,45.38273899183134,-7.1899679432917125,12.0,0.3529411764705882,4.0,0.8235294117647058,2025Q4,,2025Q3,2025Q4
인천광역시,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,38.92617449664429,44.23937360178971,5.313199105145415,-19.42891071507438,33.09750128212198,-5.828673214522311,16.0,0.1176470588235294,14.0,0.2352941176470588,2025Q4,,2025Q3,2025Q4
전라남도,2025,4,2025Q4,test,backtest_pred,2025Q3,2025Q4,41.61073825503356,52.013422818791945,10.402684563758385,-20.0044178246757,35.60941290763085,-6.001325347402712,10.0,0.4705882352941176,12.0,0.3529411764705882,2025Q4,,2025Q3,2025Q4
